"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000204574",553.523218408461,-0.672118474864645,0.569234113689245,-1.18074173472949,0.237705336637799,0.999981678590424,"ABCF1"
"ENSG00000082269",170.595152753106,-0.132597438798597,0.617993727081625,-0.214561140328668,0.830109493798322,0.999981678590424,"FAM135A"
"ENSG00000183137",2286.18925583001,1.0499866821292,0.745197284112667,1.40900497695648,0.158833696485317,0.999981678590424,"CEP57L1"
"ENSG00000124786",108.345581684379,-0.0354802540118623,0.674818301995211,-0.0525774922033963,0.958068550779888,0.999981678590424,"SLC35B3"
"ENSG00000152894",61.273930244038,-1.2306152485184,0.835463930431552,-1.472972325547,0.140758498157735,0.999981678590424,"PTPRK"
"ENSG00000096006",147.065327937856,-0.141714316674645,0.643206433684242,-0.220324781054995,0.825618221817158,0.999981678590424,"CRISP3"
"ENSG00000120254",62.7764669519212,-0.684807878431371,0.779707567957734,-0.878288100018151,0.379787392046716,0.999981678590424,"MTHFD1L"
"ENSG00000096080",53.1917098912796,-1.20909418121102,0.892747900882116,-1.35435118919498,0.175624362135462,0.999981678590424,"MRPS18A"
"ENSG00000112146",2957.19312843121,0.847745048382078,0.575847599581791,1.47216911036488,0.140975216612982,0.999981678590424,"FBXO9"
"ENSG00000204420",393.158226606199,-0.729163430224489,0.661104299049743,-1.10294764573846,0.270049901534181,0.999981678590424,"MPIG6B"
"ENSG00000112782",30.2894411465663,0.396085769967189,1.00739996198411,0.393176280438887,0.694189287387859,0.999981678590424,"CLIC5"
"ENSG00000137275",699.899008102902,-0.324777666861321,0.522712665304479,-0.621331160346265,0.534381755478941,0.999981678590424,"RIPK1"
"ENSG00000225921",215.377142361664,-0.545182598244637,0.596952446757433,-0.913276427973447,0.361097176479327,0.999981678590424,"NOL7"
"ENSG00000010017",4670.56040555856,0.00396241524144573,0.602299937224336,0.00657880732929557,0.994750909067546,0.999981678590424,"RANBP9"
"ENSG00000130340",275.848587287136,-0.0106276195273979,0.569914631119519,-0.0186477394105875,0.985122118903309,0.999981678590424,"SNX9"
"ENSG00000234361",10.8668795981262,1.16820189443546,1.54048673809459,0.7583329771994,0.448251670132226,0.999981678590424,NA
"ENSG00000078269",226.932369995156,-0.411265276970389,0.586007654936376,-0.701808711039859,0.482798465549763,0.999981678590424,"SYNJ2"
"ENSG00000237719",20.7827676526916,1.19760923368368,1.15837932962011,1.03386619828277,0.30119871902366,0.999981678590424,NA
"ENSG00000156711",249.596253039227,-0.212156184675212,0.598359627265018,-0.354563000256109,0.722916998968551,0.999981678590424,"MAPK13"
"ENSG00000246982",19.4954013363715,0.137445565830722,1.18976881248713,0.115522918728557,0.908030655569114,0.999981678590424,NA
"ENSG00000096070",219.630117350513,-0.00416200139154778,0.5960396293871,-0.00698275951185917,0.994428609269567,0.999981678590424,"BRPF3"
"ENSG00000010030",91.3536404746903,-0.574205696344677,0.733849622067748,-0.78245689454299,0.43394610858378,0.999981678590424,"ETV7"
"ENSG00000228283",10.1973503144918,0.896705294733642,1.61689477356245,0.554584818626112,0.579178675373861,0.999981678590424,NA
"ENSG00000137200",495.27403367965,0.147045994005227,0.53577544591562,0.274454522181267,0.78373534823545,0.999981678590424,"CMTR1"
"ENSG00000198937",39.7215285701952,-1.64582886362652,0.978647699830428,-1.68173783467912,0.0926196879973055,0.999981678590424,"CCDC167"
"ENSG00000124523",1054.47911277729,0.461677412925878,0.609479466927638,0.757494612990287,0.448753592066226,0.999981678590424,"SIRT5"
"ENSG00000180316",34.6558641734196,0.30279319916177,0.958726201578889,0.315828647076832,0.752132572964155,0.999981678590424,"PNPLA1"
"ENSG00000237541",106.724801286225,-0.602603621940006,0.6948385288521,-0.867257063213709,0.385801176704575,0.999981678590424,"HLA-DQA1"
"ENSG00000232629",29.1027229938729,-0.338223495760638,1.08338952142969,-0.312190111746976,0.754896046521502,0.999981678590424,"HLA-DQB2"
"ENSG00000241106",30.8185651272384,-1.7050799188735,1.05985117357231,-1.60879183926022,0.107661865921916,0.999981678590424,"HLA-DOB"
"ENSG00000204261",164.167655776124,0.299749149184883,0.620774602642737,0.482863100244118,0.62919294355467,0.999981678590424,"PSMB8-AS1"
"ENSG00000240065",1132.93606842542,-0.449933496913946,0.555036340646889,-0.810637905960452,0.417573641806482,0.999981678590424,"PSMB9"
"ENSG00000234515",11.3657564265373,1.92483492055295,1.5123542264345,1.2727407950523,0.20311003630092,0.999981678590424,NA
"ENSG00000164430",233.093971777301,0.0366667244787272,0.583049491095461,0.0628878423508029,0.949855816080134,0.999981678590424,"CGAS"
"ENSG00000010704",45.2112985536949,0.377452271124619,0.869465506844661,0.434119891074707,0.664201381861212,0.999981678590424,"HFE"
"ENSG00000135541",197.445708715777,-0.0169992855571216,0.615090795093786,-0.0276370345528088,0.977951643636295,0.999981678590424,"AHI1"
"ENSG00000135334",502.246748185605,0.356290785628851,0.534313944760786,0.666819178354709,0.504887640938462,0.999981678590424,"AKIRIN2"
"ENSG00000234426",15.6142013340372,4.72116591012254,2.00601170145109,2.35350865934999,0.0185971747094818,0.999981678590424,NA
"ENSG00000135336",516.974967093061,0.0167123567464583,0.58634358336493,0.0285026684363949,0.977261239790717,0.999981678590424,"ORC3"
"ENSG00000137261",30.0815991613216,0.600018201556498,1.06809917941985,0.561762627588954,0.574277758057576,0.999981678590424,"KIAA0319"
"ENSG00000112308",2166.81459944011,0.669332490981963,0.515252061212211,1.2990389391306,0.193930566269617,0.999981678590424,"C6orf62"
"ENSG00000112312",126.453687751183,0.0895660757004012,0.759368599298316,0.117948089746091,0.906108789046017,0.999981678590424,"GMNN"
"ENSG00000228223",163.467528761428,0.378100414625482,0.627254867890748,0.602785939146092,0.546651101888393,0.999981678590424,"HCG11"
"ENSG00000182952",928.734566316309,0.0776757656449177,0.515747083589027,0.150608249889424,0.880284753161333,0.999981678590424,"HMGN4"
"ENSG00000066379",61.6717080313511,-0.021008456744896,0.801572913899493,-0.0262090402265391,0.979090605302442,0.999981678590424,"POLR1H"
"ENSG00000204619",542.174844006037,-0.173470738938416,0.542514838936415,-0.31975298459762,0.749155590708205,0.999981678590424,"PPP1R11"
"ENSG00000204614",22.3705996777566,0.360739306765386,1.1110514447772,0.324682811458586,0.745421144932389,0.999981678590424,"TRIM40"
"ENSG00000204613",535.178119051607,0.337255526692228,0.631094841418641,0.534397533553135,0.593066525069396,0.999981678590424,"TRIM10"
"ENSG00000204385",35.1803234760092,1.53681412625479,0.968915175871773,1.58611833576872,0.112712468228205,0.999981678590424,"SLC44A4"
"ENSG00000213676",504.357391385922,-0.684066931459107,0.596676312097085,-1.14646235754672,0.251603893888952,0.999981678590424,"ATF6B"
"ENSG00000204315",38.7342895061387,-0.90491741371863,0.919148001391899,-0.984517631924653,0.324861066462629,0.999981678590424,"FKBPL"
"ENSG00000221988",20.8351184448564,0.664393129767556,1.14437955476236,0.580570604396652,0.561529888767845,0.999981678590424,"PPT2"
"ENSG00000204310",243.410641577771,-0.0920463455699719,0.615818797071724,-0.149469853807095,0.88118289530184,0.999981678590424,"AGPAT1"
"ENSG00000204308",347.575683678943,-0.276374139757364,0.552988405803021,-0.499782883071533,0.617227964433944,0.999981678590424,"RNF5"
"ENSG00000204304",1036.53758962544,0.180640686906009,0.525064012212865,0.34403555129346,0.730819550089066,0.999981678590424,"PBX2"
"ENSG00000213654",1739.34675436227,-0.124688728548946,0.516306528500628,-0.241501359494806,0.809166562937994,0.999981678590424,"GPSM3"
"ENSG00000204301",32.1441447419316,1.24292431605734,1.01790249030904,1.22106422559196,0.222061703399098,0.999981678590424,"NOTCH4"
"ENSG00000204287",7500.09768202274,-0.242973484918078,0.533671304299146,-0.455286771015667,0.648902942236436,0.999981678590424,"HLA-DRA"
"ENSG00000146112",3412.04158146762,0.0761370823201683,0.513321315142798,0.148322464067147,0.882088287674574,0.999981678590424,"PPP1R18"
"ENSG00000196230",1690.79489335604,-0.999163617078477,0.532888967063641,-1.87499400219174,0.0607935486689497,0.999981678590424,"TUBB"
"ENSG00000272540",10.7720561865635,0.0371401229464407,1.51128441700119,0.0245752040639294,0.98039379761579,0.999981678590424,NA
"ENSG00000137312",904.178543353018,0.00261258959171522,0.518475408445033,0.00503898458665701,0.995979489010567,0.999981678590424,"FLOT1"
"ENSG00000137331",129.882946746817,0.401800172198932,0.722726115802969,0.555950813749854,0.578244479725304,0.999981678590424,"IER3"
"ENSG00000180822",50.5583870097366,-0.0282313974827086,0.837761981315473,-0.0336985899483992,0.973117503393577,0.999981678590424,"PSMG4"
"ENSG00000137266",215.378716087224,-0.625760068050975,0.606515552490705,-1.03172963245747,0.302198791704843,0.999981678590424,"SLC22A23"
"ENSG00000137267",929.429776495074,3.26312082543157,2.09131627216023,1.5603191486962,0.118684480469046,0.999981678590424,"TUBB2A"
"ENSG00000111799",12.9212729044295,-3.30325787140687,1.65849324621617,-1.9917222327816,0.0464015429442119,0.999981678590424,"COL12A1"
"ENSG00000112697",1844.61445980461,0.434879851377347,0.525981811136258,0.826796368562428,0.408352488680639,0.999981678590424,"TMEM30A"
"ENSG00000146197",21.8770957253699,0.114193269761013,1.29590859241006,0.0881183058973651,0.92978264697295,0.999981678590424,"SCUBE3"
"ENSG00000065029",106.746363416569,-0.882746934095382,0.740785577316677,-1.19163623202942,0.233403911758532,0.999981678590424,"ZNF76"
"ENSG00000112033",94.1157109718586,-0.322887899246536,0.701219467255054,-0.460466251044756,0.645181590452779,0.999981678590424,"PPARD"
"ENSG00000198755",2263.99572794711,-0.543362568269252,0.505663915247978,-1.07455278473408,0.28257500035373,0.999981678590424,"RPL10A"
"ENSG00000130363",139.68450134123,0.632548470490232,0.63721339424381,0.992679181266876,0.320866323645396,0.999981678590424,"RSPH3"
"ENSG00000164691",3219.88308333809,-0.432415741898171,0.527782435164723,-0.819306807289282,0.412611389724183,0.999981678590424,"TAGAP"
"ENSG00000132423",18.5906419638908,0.255232650018425,1.20408061033113,0.211973058803958,0.832128052676725,0.999981678590424,"COQ3"
"ENSG00000132424",1871.17743049865,0.19452885906772,0.503285855043178,0.386517636286501,0.699113343669682,0.999981678590424,"PNISR"
"ENSG00000123552",713.339794225852,0.232353058951876,0.661947011601834,0.351014590109878,0.72557740266818,0.999981678590424,"USP45"
"ENSG00000279170",142.478606034897,0.179728702901078,0.675040857106895,0.266248629262772,0.790047733409877,0.999981678590424,"TSTD3"
"ENSG00000112237",405.056221981372,0.186589528855197,0.553575588726706,0.337062422287038,0.736069844214963,0.999981678590424,"CCNC"
"ENSG00000180113",42.6496945853305,1.1394546355344,0.90413830774579,1.26026585288185,0.207573473917611,0.999981678590424,"TDRD6"
"ENSG00000146070",113.612503121667,-0.195842274523056,0.811230188681269,-0.241413938060437,0.80923431116204,0.999981678590424,"PLA2G7"
"ENSG00000204356",283.096709879033,-0.182268030574308,0.567525634977177,-0.321162638902889,0.748087143412281,0.999981678590424,"NELFE"
"ENSG00000204348",54.9465858851639,-1.03009283782962,0.867923888332197,-1.1868469708894,0.235287987539873,0.999981678590424,"DXO"
"ENSG00000224389",17.5444486868044,1.40727117677786,1.42685026479301,0.986278106050606,0.323996660428771,0.999981678590424,"C4B"
"ENSG00000180573",4172.71073085634,0.0692527734449192,0.500841339728593,0.138272877958612,0.890024759839879,0.999981678590424,"H2AC6"
"ENSG00000282988",11.5847929021265,-0.471421815554693,1.49225453555846,-0.31591246956959,0.752068946917586,0.999981678590424,NA
"ENSG00000217275",13.3024678553974,-0.680887775380617,1.38406345846484,-0.491948379401504,0.622755836164492,0.999981678590424,"RPS10P1"
"ENSG00000186470",1446.48146313403,-0.0977625701271167,0.525538180603199,-0.186023725269413,0.852426155979157,0.999981678590424,"BTN3A2"
"ENSG00000124508",200.070244246609,-0.106696593505675,0.62617056024538,-0.170395416647924,0.864699176420316,0.999981678590424,"BTN2A2"
"ENSG00000026950",1509.21460766163,0.205616975173964,0.522949716599917,0.393186894737858,0.694181448360083,0.999981678590424,"BTN3A1"
"ENSG00000111801",897.608851288898,-0.460582541191078,0.544739893897282,-0.845509106916863,0.397826650170689,0.999981678590424,"BTN3A3"
"ENSG00000111875",452.287756185721,0.498825986115496,0.590253822253948,0.845104203155643,0.398052661784643,0.999981678590424,"ASF1A"
"ENSG00000111877",321.480053904828,-0.149082772590016,0.559400431825684,-0.266504571874325,0.789850638843905,0.999981678590424,"MCM9"
"ENSG00000135297",288.430800087783,-0.500307612193198,0.565956373429341,-0.884003848497452,0.376694135343337,0.999981678590424,"MTO1"
"ENSG00000124588",206.632372995176,-0.425683708300654,0.615744521042566,-0.691331702927531,0.489357113121943,0.999981678590424,"NQO2"
"ENSG00000168116",2412.65166251427,0.541312328824122,0.672549495053498,0.804866159004495,0.420896918632627,0.999981678590424,"KIAA1586"
"ENSG00000197062",87.1823853627615,-0.125983168079865,0.709218261183109,-0.177636666982745,0.859008326391345,0.999981678590424,"ZSCAN26"
"ENSG00000164674",355.895183555786,0.44857303621629,0.552015838981436,0.8126089951404,0.416442272638262,0.999981678590424,"SYTL3"
"ENSG00000124701",15.3149824027041,0.625416837325475,1.35539067439875,0.461429202029083,0.644490704526474,0.999981678590424,"APOBEC2"
"ENSG00000272221",31.1492699058962,0.718116388135063,0.985047171204846,0.729017258388458,0.465991105577009,0.999981678590424,"MICA-AS1"
"ENSG00000204520",91.9514407326754,0.508971272064224,0.700801620176349,0.726270113268498,0.467673197257465,0.999981678590424,"MICA"
"ENSG00000286940",22.6080107356326,-0.528828643492627,1.11475628947841,-0.47438946833847,0.635222201810074,0.999981678590424,"MICB-DT"
"ENSG00000206337",938.445142116295,-0.396073805414951,0.562678008825162,-0.703908450664225,0.481489788409112,0.999981678590424,"HCP5"
"ENSG00000112739",1466.8105695764,-0.245171982665358,0.513353571964502,-0.477588929063323,0.632942812111778,0.999981678590424,"PRP4K"
"ENSG00000145975",13.9779943695228,0.592141405113807,1.36439138305235,0.433996734711926,0.664290812212774,0.999981678590424,"FAM217A"
"ENSG00000198721",46.3904248138017,0.00940764157952854,0.852966165561251,0.0110293256161437,0.991200049788332,0.999981678590424,"ECI2"
"ENSG00000026297",792.780183136037,0.446468243592544,0.557028856172883,0.801517261888448,0.422832254898501,0.999981678590424,"RNASET2"
"ENSG00000181472",388.747550529654,-0.173429898993423,0.556414665377544,-0.311691818683006,0.755274746182953,0.999981678590424,"ZBTB2"
"ENSG00000155906",154.326978509312,-0.05140784918347,0.625051014406278,-0.0822458455367857,0.93445121744188,0.999981678590424,"RMND1"
"ENSG00000146476",370.636332000838,0.26550898798357,0.552874396838434,0.480233827975867,0.631061135461305,0.999981678590424,"DCPH1"
"ENSG00000120262",79.2425683042557,0.990109780455481,0.747126337688365,1.32522403576203,0.185096855588816,0.999981678590424,"CCDC170"
"ENSG00000197061",1353.79442917542,-0.529231546008618,0.529054418127834,-1.00033480087249,0.317148510966433,0.999981678590424,"H4C3"
"ENSG00000118518",288.296316015803,0.283498749576214,0.637398468214777,0.444774758198331,0.656482537569462,0.999981678590424,"RNF146"
"ENSG00000198315",298.546231701886,-0.491961374785396,0.566260091697742,-0.868790476317012,0.38496174316466,0.999981678590424,"ZKSCAN8"
"ENSG00000204252",274.251124371468,-0.898876100183712,0.579781207040427,-1.55037122498701,0.121052440956008,0.999981678590424,"HLA-DOA"
"ENSG00000223865",1713.74417965054,-0.18347595341499,0.581976119740559,-0.315263714766823,0.75256143267792,0.999981678590424,"HLA-DPB1"
"ENSG00000224796",14.2552671130306,-0.751963205691103,1.39028687064891,-0.540869098001426,0.588597811857004,0.999981678590424,"RPL32P1"
"ENSG00000204231",180.439875622713,0.206798975489665,0.616234939007721,0.3355846324174,0.737184114178717,0.999981678590424,"RXRB"
"ENSG00000204228",14.1506882390896,-0.277561185650349,1.39452683748256,-0.199036101844701,0.842234504335971,0.999981678590424,"HSD17B8"
"ENSG00000204227",150.463026880806,-0.154234688638753,0.679145482057716,-0.22710110383337,0.820345125738374,0.999981678590424,"RING1"
"ENSG00000223501",179.441087073789,-0.324572472415873,0.646414603382236,-0.502111911948789,0.615588801475515,0.999981678590424,"VPS52"
"ENSG00000231500",4301.02596551539,-0.150275708732967,0.507379781084733,-0.296179931355741,0.767092674106438,0.999981678590424,"RPS18"
"ENSG00000235863",105.171838921007,0.118754426864616,0.714949788090229,0.166101772240302,0.86807685948549,0.999981678590424,"B3GALT4"
"ENSG00000227057",188.508691438169,-0.318673093392196,0.614872580622793,-0.518275010847642,0.60426640549131,0.999981678590424,"WDR46"
"ENSG00000204220",116.415657719359,-0.140683166218141,0.666343832120914,-0.21112698795509,0.832788181507737,0.999981678590424,"PFDN6"
"ENSG00000237441",423.79598074111,0.705098713459015,0.55067995546397,1.28041470633327,0.20039932453052,0.999981678590424,"RGL2"
"ENSG00000236104",135.2989807745,0.209279507012477,0.644961384059815,0.324483778695607,0.745571801210382,0.999981678590424,"ZBTB22"
"ENSG00000237649",84.8107262535819,-1.33618428102875,0.724847165473819,-1.84340140194287,0.0652704255520748,0.999981678590424,"KIFC1"
"ENSG00000112511",270.123094789001,0.360372654839749,0.577407625912387,0.624121744617261,0.532547634527054,0.999981678590424,"PHF1"
"ENSG00000112514",219.241148503987,-0.300875495765052,0.592919470207445,-0.507447488037093,0.611840872731763,0.999981678590424,"CUTA"
"ENSG00000197283",78.5005625612903,-0.884402136747543,0.779219144542947,-1.13498512317262,0.256381551699181,0.999981678590424,"SYNGAP1"
"ENSG00000213588",30.1674898118274,-1.2449307967045,1.03046502104626,-1.20812523596432,0.226999094068738,0.999981678590424,"ZBTB9"
"ENSG00000120253",358.594921813921,-0.149083490631538,0.596306475003041,-0.250011524075397,0.802578436661928,0.999981678590424,"NUP43"
"ENSG00000135317",193.917351163366,0.393537237383588,0.599955454607513,0.655944094451209,0.511860095563673,0.999981678590424,"SNX14"
"ENSG00000203875",121.14636293033,-0.479775172181826,0.664953409158501,-0.721516974834345,0.470591500571546,0.999981678590424,"SNHG5"
"ENSG00000124788",1541.59889315088,-0.202064812637725,0.522208221701054,-0.386942993696105,0.698798411194305,0.999981678590424,"ATXN1"
"ENSG00000261366",46.8488375702037,0.298499468430451,0.856930138399306,0.348335826988219,0.727587990585348,0.999981678590424,"MANEA-DT"
"ENSG00000096696",11.3047709899611,1.44684797915642,1.54718792309389,0.935146892992272,0.34971260293206,0.999981678590424,"DSP"
"ENSG00000168566",413.526905843894,0.0702412594541158,0.568620950060402,0.123529144409214,0.901688097121395,0.999981678590424,"SNRNP48"
"ENSG00000112578",51.214439479971,-0.209831715574508,0.824589806333856,-0.254467996042086,0.799134025934261,0.999981678590424,"BYSL"
"ENSG00000112576",1532.68175152396,-0.0452385000016534,0.506564128520272,-0.0893045864376539,0.928839849186067,0.999981678590424,"CCND3"
"ENSG00000001167",398.857302568326,-0.237399732741902,0.55348444795072,-0.428918524487683,0.667982518690548,0.999981678590424,"NFYA"
"ENSG00000158406",373.661620073719,-0.517115118509351,0.595877797121228,-0.867820752858403,0.385492467240068,0.999981678590424,"H4C8"
"ENSG00000204618",13.6535803691501,0.696912811525195,1.3900560964517,0.501355890099801,0.616120677514283,0.999981678590424,"RNF39"
"ENSG00000146373",210.415672075539,0.471630158364544,0.625692384740838,0.753773211671568,0.450985412054825,0.999981678590424,"RNF217"
"ENSG00000204580",14.0136989075364,-2.1680923739159,1.58016477214353,-1.37206727560116,0.170042495574043,0.999981678590424,"DDR1"
"ENSG00000235109",11.326730827554,0.195031411071063,1.49651833010654,0.130323436170126,0.896310538808051,0.999981678590424,"ZSCAN31"
"ENSG00000135525",95.6133719902567,0.433704055328826,0.788420981845418,0.550091975372949,0.582256290394441,0.999981678590424,"MAP7"
"ENSG00000118515",2395.61755157578,0.622835898091756,0.534774379116754,1.16467041506447,0.24415242887141,0.999981678590424,"SGK1"
"ENSG00000204590",230.3831535084,-0.521374385030813,0.610173369534614,-0.85446925589111,0.392845037001242,0.999981678590424,"GNL1"
"ENSG00000172469",340.967551750299,-0.127147962030087,0.5953707411431,-0.213560985187088,0.830889426742372,0.999981678590424,"MANEA"
"ENSG00000135318",107.373710158541,-1.48115052391269,0.716474599128396,-2.06727569367363,0.0387081832416497,0.999981678590424,"NT5E"
"ENSG00000137404",74.4536760929906,0.282634836656881,0.748819442367282,0.377440569335877,0.705846222514044,0.999981678590424,"NRM"
"ENSG00000155085",290.431294652966,0.54878737255108,0.669344240559695,0.819888092399499,0.412279905568522,0.999981678590424,"AK9"
"ENSG00000274750",76.6504332478928,-0.724377263876824,0.737976903887464,-0.981571726785755,0.326310881998861,0.999981678590424,"H3C6"
"ENSG00000146426",97.5759188107535,0.367479691802198,0.737365299076196,0.49836857289405,0.618224283424316,0.999981678590424,"TIAM2"
"ENSG00000158691",155.824610561094,-0.47497234420047,0.637459584485515,-0.745101894708845,0.456210123805714,0.999981678590424,"ZSCAN12"
"ENSG00000146433",978.428341742785,0.350220777291502,0.56904916690863,0.61544906425939,0.538258197652029,0.999981678590424,"TMEM181"
"ENSG00000014123",680.632833417273,-0.0543081866284804,0.523364941670451,-0.10376733767291,0.917353987263289,0.999981678590424,"UFL1"
"ENSG00000122335",71.0691320845562,0.661157685376984,0.747802471204672,0.884134127441291,0.376623812440495,0.999981678590424,"SERAC1"
"ENSG00000272047",120.597592372814,0.386170468681769,0.65727522102879,0.587532370499714,0.556846216666083,0.999981678590424,"GTF2H5"
"ENSG00000185760",50.8771839763164,-0.245600927543437,0.82911712554197,-0.296219822239101,0.76706221182408,0.999981678590424,"KCNQ5"
"ENSG00000280128",98.2001161358306,-1.04943544352594,0.707121407842541,-1.48409513824197,0.137783682836567,0.999981678590424,NA
"ENSG00000197238",64.8914964357956,-1.35307971007306,0.787274051188265,-1.71868958214843,0.0856709099972587,0.999981678590424,"H4C11"
"ENSG00000273542",106.08729299069,-1.22947985388995,0.681897151495264,-1.8030282883481,0.0713837721267575,0.999981678590424,"H4C12"
"ENSG00000112799",163.997053587093,0.139209593312864,0.625400519451524,0.222592704967611,0.823852514611546,0.999981678590424,"LY86"
"ENSG00000288046",35.3220130489753,0.789916951167205,1.1114050061978,0.710737262080157,0.477247064479162,0.999981678590424,NA
"ENSG00000278828",1279.91554762675,-0.805598630739215,0.516004849284395,-1.5612229843507,0.118471147734488,0.999981678590424,"H3C10"
"ENSG00000204525",16271.9261924326,-0.52621188373233,0.512327810644431,-1.02709997934806,0.30437338840532,0.999981678590424,"HLA-C"
"ENSG00000206341",77.4472909899152,0.869967010801449,0.830688491092968,1.04728429505121,0.294968477203924,0.999981678590424,"HLA-H"
"ENSG00000226149",17.139948460922,0.138336921948717,1.25635931269983,0.110109361669346,0.912322643766814,0.999981678590424,NA
"ENSG00000146376",913.275304411282,0.268249109666133,0.532811919219236,0.50345928833427,0.614641396659988,0.999981678590424,"ARHGAP18"
"ENSG00000231389",4228.96736157924,0.138299080274315,0.614464122682166,0.225072669288864,0.821922742263647,0.999981678590424,"HLA-DPA1"
"ENSG00000196735",277.791951559236,-1.17837287825014,0.639612218111344,-1.8423239032701,0.0654277853634334,0.999981678590424,"HLA-DQA1"
"ENSG00000179344",145.129960250132,-1.32093941841904,0.703912303484199,-1.87656816322247,0.0605773042574484,0.999981678590424,"HLA-DQB1"
"ENSG00000196569",31.73466812608,-0.274813976379719,0.983336580648731,-0.279470917474074,0.779883453710012,0.999981678590424,"LAMA2"
"ENSG00000196586",50.9869929793252,1.35088599110478,0.837985663990107,1.61206336713742,0.106948151280265,0.999981678590424,"MYO6"
"ENSG00000137337",160.167323010502,-1.0585167307251,0.676432466265946,-1.5648520488207,0.117617604264478,0.999981678590424,"MDC1"
"ENSG00000112592",93.7628527307322,-0.770998597976352,0.70920308411708,-1.08713373537596,0.276977710664715,0.999981678590424,"TBP"
"ENSG00000204305",73.0436255272582,-0.197330737113478,0.821290688044527,-0.24026905453332,0.810121683326129,0.999981678590424,"AGER"
"ENSG00000111961",63.9366735080834,0.358518875308446,0.81438153526463,0.440234533549372,0.659767250528414,0.999981678590424,"SASH1"
"ENSG00000112242",490.978606022719,0.390902331945473,0.536730315397388,0.728303061577684,0.466428088620697,0.999981678590424,"E2F3"
"ENSG00000030110",177.536614155254,-0.569448678181478,0.63001074669087,-0.903871372309926,0.366063610687483,0.999981678590424,"BAK1"
"ENSG00000124782",706.403576423781,-0.0480909245804087,0.538990445330645,-0.0892240762281178,0.928903831620876,0.999981678590424,"RREB1"
"ENSG00000112077",631.176408403727,0.964937160936331,0.712277316545148,1.3547211718277,0.175506409802383,0.999981678590424,"RHAG"
"ENSG00000112394",62.6944276257929,-0.425877553054216,0.817172430834578,-0.521159962064882,0.602255342865189,0.999981678590424,"SLC16A10"
"ENSG00000137161",900.080637034667,0.0129159370568819,0.518341345700031,0.0249178213623662,0.980120512255848,0.999981678590424,"CNPY3"
"ENSG00000124702",372.178800517926,-0.461033069630049,0.560696301487257,-0.822250955476522,0.410934083483513,0.999981678590424,"KLHDC3"
"ENSG00000118513",161.820198197257,-0.391191213307896,0.621439265400857,-0.629492269136806,0.529026828369388,0.999981678590424,"MYB"
"ENSG00000092820",1828.16284646739,-0.455162623195151,0.532824381562616,-0.854245111419815,0.39296919269257,0.999981678590424,"EZR"
"ENSG00000111846",231.799309281424,1.07401191601514,0.582331467473587,1.844330894009,0.0651349317606651,0.999981678590424,"GCNT2"
"ENSG00000091831",50.8938179550212,-0.0799105950443948,0.839347571844161,-0.0952056069797406,0.924151516493784,0.999981678590424,"ESR1"
"ENSG00000118495",115.233597038567,0.228846265973397,0.67795525981559,0.337553640391617,0.735699583083117,0.999981678590424,"PLAGL1"
"ENSG00000124641",79.6377667379486,0.136125567156576,0.731900551040901,0.18598915790264,0.852453263725482,0.999981678590424,"MED20"
"ENSG00000135540",19.3112009433472,0.824647516349384,1.21645161494752,0.677912303470417,0.497827298526219,0.999981678590424,"NHSL1"
"ENSG00000112624",1061.69726856304,-0.333396230616692,0.512707922984836,-0.65026541559131,0.515520792602009,0.999981678590424,"BICRAL"
"ENSG00000233822",428.19623002663,-1.43904288935453,0.620595724071611,-2.31880890173274,0.020405400319867,0.999981678590424,"H2BC15"
"ENSG00000277224",975.885053073406,-1.1768962845738,0.562357902426068,-2.0927887373798,0.0363680176481525,0.999981678590424,"H2BC7"
"ENSG00000180596",3113.39143325181,-0.15768320553467,0.507059681555968,-0.31097563318543,0.755819145758898,0.999981678590424,"H2BC4"
"ENSG00000278705",478.11838269071,-0.948977983893824,0.579834182129546,-1.63663684056799,0.101706373106989,0.999981678590424,"H4C2"
"ENSG00000158373",1205.28857843484,-0.781325254473326,0.51739810073995,-1.51010460486021,0.131016734692364,0.999981678590424,"H2BC5"
"ENSG00000120279",90.7538677127858,1.16856895787179,0.768856464566715,1.51987921247477,0.12854133586571,0.999981678590424,"MYCT1"
"ENSG00000161911",409.100162846191,-0.815884032664559,0.644943155058517,-1.26504797557008,0.205854130477498,0.999981678590424,"TREML1"
"ENSG00000164663",90.7313244722887,0.39133443121328,0.770139372736087,0.508134559882297,0.611358979954412,0.999981678590424,"USP49"
"ENSG00000044090",65.1213178208468,-0.547916735874711,0.822973186432696,-0.665777141840721,0.505553557424966,0.999981678590424,"CUL7"
"ENSG00000196812",80.7541830373403,0.0572986638377317,0.72098310855109,0.0794729629004498,0.936656436057691,0.999981678590424,"ZSCAN16"
"ENSG00000137185",39.9550036408375,0.361565568139628,0.91399203072245,0.395589409957803,0.692407950774596,0.999981678590424,"ZSCAN9"
"ENSG00000187626",75.9295564034635,-0.444565183365001,0.745481463661107,-0.596346394961604,0.550943843096446,0.999981678590424,"ZKSCAN4"
"ENSG00000124635",591.375934075025,-0.299859998845645,0.550053635385566,-0.545146835790759,0.585652532709259,0.999981678590424,"H2BC11"
